stock_key,stock_code,product_key,store_key,stock_date_key,total_stock,available_stock,damaged_stock,reorder_point,reorder_quantity,stock_status,last_stock_opname
8481,STK008481,519,3,20231201,102,22,0,10,20,Normal,2023-12-12
8482,STK008482,519,4,20230106,52,13,0,10,20,Normal,2023-01-30
8483,STK008483,519,6,20260120,35,3,0,10,20,Low Stock,2026-02-07
8484,STK008484,519,7,20260710,34,8,0,10,20,Low Stock,2026-07-18
8485,STK008485,519,8,20230119,78,26,0,10,20,Normal,2023-01-29
8486,STK008486,519,12,20250212,57,17,0,10,20,Normal,2025-03-14
8487,STK008487,519,13,20261018,62,1,0,10,20,Low Stock,2026-11-03
8488,STK008488,519,14,20260527,77,16,1,10,20,Normal,2026-06-10
8489,STK008489,519,16,20240728,80,66,0,10,20,Overstock,2024-08-11
8490,STK008490,519,18,20250606,68,65,0,10,20,Overstock,2025-06-22
8491,STK008491,519,19,20220606,10,6,0,10,20,Low Stock,2022-06-20
8492,STK008492,519,20,20240204,77,7,0,10,20,Low Stock,2024-02-26
8493,STK008493,519,21,20261011,93,42,0,10,20,Overstock,2026-10-19
8494,STK008494,519,23,20220323,64,34,0,10,20,Normal,2022-04-18
8495,STK008495,519,24,20260501,86,16,0,10,20,Normal,2026-05-17
8496,STK008496,520,3,20220119,131,76,0,20,40,Normal,2022-02-15
8497,STK008497,520,4,20251214,275,42,0,20,40,Normal,2026-01-12
8498,STK008498,520,5,20240520,187,109,0,20,40,Overstock,2024-06-02
8499,STK008499,520,6,20220601,153,145,2,20,40,Overstock,2022-06-15
8500,STK008500,520,8,20260809,375,262,0,20,40,Overstock,2026-08-27
8501,STK008501,520,9,20240112,345,74,0,20,40,Normal,2024-01-26
8502,STK008502,520,10,20241231,59,21,0,20,40,Normal,2025-01-24
8503,STK008503,520,11,20260906,386,44,0,20,40,Normal,2026-09-25
8504,STK008504,520,14,20240613,160,154,0,20,40,Overstock,2024-06-21
8505,STK008505,520,15,20230226,55,15,0,20,40,Low Stock,2023-03-28
8506,STK008506,520,16,20250809,59,27,0,20,40,Normal,2025-09-07
8507,STK008507,520,17,20241210,198,146,0,20,40,Overstock,2024-12-25
8508,STK008508,520,18,20230308,118,94,0,20,40,Overstock,2023-03-28
8509,STK008509,520,19,20230323,77,65,0,20,40,Normal,2023-04-15
8510,STK008510,520,21,20250720,86,26,0,20,40,Normal,2025-08-17
8511,STK008511,520,22,20240815,272,136,0,20,40,Overstock,2024-08-29
8512,STK008512,520,24,20250312,220,45,0,20,40,Normal,2025-03-23
8513,STK008513,521,1,20220624,20,10,0,5,10,Normal,2022-07-07
8514,STK008514,521,3,20231210,39,5,0,5,10,Low Stock,2024-01-01
8515,STK008515,521,4,20260709,42,18,1,5,10,Normal,2026-08-04
8516,STK008516,521,6,20221231,11,1,0,5,10,Low Stock,2023-01-17
8517,STK008517,521,7,20261129,13,13,0,5,10,Normal,2026-12-26
8518,STK008518,521,11,20260420,14,10,0,5,10,Normal,2026-04-28
8519,STK008519,521,14,20240404,39,27,0,5,10,Overstock,2024-04-19
8520,STK008520,521,15,20260526,69,59,0,5,10,Overstock,2026-06-18
8521,STK008521,521,16,20260625,42,31,0,5,10,Overstock,2026-07-11
8522,STK008522,521,17,20260103,16,7,0,5,10,Normal,2026-01-20
8523,STK008523,521,19,20240514,23,14,0,5,10,Normal,2024-05-25
8524,STK008524,521,20,20241214,35,19,0,5,10,Normal,2024-12-30
8525,STK008525,521,21,20241002,19,14,0,5,10,Normal,2024-10-09
8526,STK008526,521,23,20260209,7,2,0,5,10,Low Stock,2026-03-03
8527,STK008527,522,1,20260118,265,215,0,20,40,Overstock,2026-02-07
8528,STK008528,522,4,20260523,185,68,0,20,40,Normal,2026-06-07
8529,STK008529,522,5,20230329,60,14,0,20,40,Low Stock,2023-04-09
8530,STK008530,522,8,20260914,260,160,0,20,40,Overstock,2026-10-08
8531,STK008531,522,9,20250204,267,144,0,20,40,Overstock,2025-02-22
8532,STK008532,522,10,20250427,136,115,0,20,40,Overstock,2025-05-27
8533,STK008533,522,11,20240831,71,26,0,20,40,Normal,2024-09-26
8534,STK008534,522,12,20250111,96,75,0,20,40,Normal,2025-01-24
8535,STK008535,522,13,20250911,131,23,0,20,40,Normal,2025-09-26
8536,STK008536,522,14,20231207,147,53,0,20,40,Normal,2023-12-30
8537,STK008537,522,15,20241205,112,38,0,20,40,Normal,2024-12-29
8538,STK008538,522,16,20251025,262,70,0,20,40,Normal,2025-11-05
8539,STK008539,522,17,20250718,42,22,0,20,40,Normal,2025-08-01
8540,STK008540,522,18,20240418,149,57,0,20,40,Normal,2024-05-08
8541,STK008541,522,19,20241208,163,97,0,20,40,Overstock,2024-12-17
8542,STK008542,522,21,20240819,147,124,0,20,40,Overstock,2024-09-09
8543,STK008543,523,1,20240719,46,28,0,10,20,Normal,2024-07-27
8544,STK008544,523,2,20221010,64,0,1,10,20,Out of Stock,2022-10-24
8545,STK008545,523,3,20230227,26,16,0,10,20,Normal,2023-03-19
8546,STK008546,523,4,20260822,70,22,0,10,20,Normal,2026-09-06
8547,STK008547,523,5,20240217,16,2,0,10,20,Low Stock,2024-03-14
8548,STK008548,523,6,20251209,63,36,0,10,20,Normal,2026-01-04
8549,STK008549,523,7,20240703,14,14,0,10,20,Normal,2024-07-26
8550,STK008550,523,8,20231211,190,13,0,10,20,Normal,2023-12-31
8551,STK008551,523,9,20250705,66,61,0,10,20,Overstock,2025-07-17
8552,STK008552,523,12,20270110,155,99,5,10,20,Overstock,2027-02-06
8553,STK008553,523,13,20231030,56,8,0,10,20,Low Stock,2023-11-28
8554,STK008554,523,14,20260125,91,90,0,10,20,Overstock,2026-02-14
8555,STK008555,523,15,20250726,89,3,1,10,20,Low Stock,2025-08-07
8556,STK008556,523,16,20260228,30,20,0,10,20,Normal,2026-03-27
8557,STK008557,523,18,20250305,71,0,0,10,20,Out of Stock,2025-03-25
8558,STK008558,523,19,20230709,87,38,0,10,20,Normal,2023-08-07
8559,STK008559,523,21,20240913,67,9,0,10,20,Low Stock,2024-09-25
8560,STK008560,523,22,20230530,62,14,0,10,20,Normal,2023-06-13
8561,STK008561,523,23,20230103,66,47,0,10,20,Overstock,2023-01-21
8562,STK008562,523,24,20220626,61,46,0,10,20,Overstock,2022-07-05
8563,STK008563,523,25,20230211,38,0,0,10,20,Out of Stock,2023-02-26
8564,STK008564,524,2,20261122,23,5,1,5,10,Low Stock,2026-11-29
8565,STK008565,524,5,20250606,47,36,1,5,10,Overstock,2025-06-26
8566,STK008566,524,6,20260128,30,27,1,5,10,Overstock,2026-02-24
8567,STK008567,524,7,20220817,5,3,0,5,10,Low Stock,2022-09-13
8568,STK008568,524,9,20250206,16,2,0,5,10,Low Stock,2025-02-16
8569,STK008569,524,11,20260503,34,26,0,5,10,Overstock,2026-05-11
8570,STK008570,524,12,20250803,16,11,0,5,10,Normal,2025-08-28
8571,STK008571,524,14,20230927,6,5,0,5,10,Low Stock,2023-10-14
8572,STK008572,524,15,20240901,4,3,0,5,10,Low Stock,2024-09-13
8573,STK008573,524,19,20250216,16,14,0,5,10,Normal,2025-03-08
8574,STK008574,524,20,20220428,16,0,0,5,10,Out of Stock,2022-05-14
8575,STK008575,524,21,20260219,38,35,0,5,10,Overstock,2026-03-03
8576,STK008576,524,22,20251216,14,10,0,5,10,Normal,2025-12-30
8577,STK008577,524,23,20260720,51,21,1,5,10,Overstock,2026-08-05
8578,STK008578,524,25,20220624,11,3,0,5,10,Low Stock,2022-07-20
8579,STK008579,525,3,20250816,455,77,0,100,200,Low Stock,2025-08-29
8580,STK008580,525,4,20260318,258,191,13,100,200,Normal,2026-04-03
8581,STK008581,525,5,20261028,955,260,0,100,200,Normal,2026-11-15
8582,STK008582,525,7,20240806,464,210,0,100,200,Normal,2024-08-25
8583,STK008583,525,9,20261228,352,268,8,100,200,Normal,2027-01-18
8584,STK008584,525,11,20221022,296,293,0,100,200,Normal,2022-11-02
8585,STK008585,525,12,20260925,403,229,0,100,200,Normal,2026-10-15
8586,STK008586,525,14,20240317,246,143,0,100,200,Normal,2024-04-12
8587,STK008587,525,16,20240710,980,815,0,100,200,Overstock,2024-08-08
8588,STK008588,525,17,20260106,640,174,0,100,200,Normal,2026-02-03
8589,STK008589,525,18,20240412,226,86,0,100,200,Low Stock,2024-05-02
8590,STK008590,525,19,20250310,708,140,0,100,200,Normal,2025-04-03
8591,STK008591,525,20,20250904,251,164,0,100,200,Normal,2025-09-20
8592,STK008592,525,22,20230102,492,45,0,100,200,Low Stock,2023-01-31
8593,STK008593,525,23,20261208,885,687,2,100,200,Overstock,2026-12-25
8594,STK008594,525,24,20240318,219,70,0,100,200,Low Stock,2024-03-25
8595,STK008595,526,1,20240616,63,17,0,10,20,Normal,2024-06-30
8596,STK008596,526,2,20221107,54,18,0,10,20,Normal,2022-11-19
8597,STK008597,526,4,20260916,42,4,0,10,20,Low Stock,2026-10-15
8598,STK008598,526,5,20261207,44,42,0,10,20,Overstock,2027-01-01
8599,STK008599,526,7,20220114,72,70,0,10,20,Overstock,2022-02-11
8600,STK008600,526,9,20241114,51,8,0,10,20,Low Stock,2024-11-29
8601,STK008601,526,10,20240721,42,21,0,10,20,Normal,2024-08-05
8602,STK008602,526,11,20260906,108,77,0,10,20,Overstock,2026-09-13
8603,STK008603,526,15,20250611,87,47,0,10,20,Overstock,2025-07-10
8604,STK008604,526,19,20230803,19,7,0,10,20,Low Stock,2023-08-10
8605,STK008605,526,20,20241010,130,113,0,10,20,Overstock,2024-10-20
8606,STK008606,526,21,20230618,47,4,0,10,20,Low Stock,2023-06-27
8607,STK008607,526,22,20241106,114,85,0,10,20,Overstock,2024-12-06
8608,STK008608,526,24,20251207,47,46,0,10,20,Overstock,2025-12-20
8609,STK008609,527,1,20240812,6,0,0,5,10,Out of Stock,2024-08-28
8610,STK008610,527,2,20250709,17,4,0,5,10,Low Stock,2025-07-30
8611,STK008611,527,3,20231230,3,1,0,5,10,Low Stock,2024-01-16
8612,STK008612,527,4,20240317,22,17,0,5,10,Normal,2024-04-10
8613,STK008613,527,5,20251016,18,5,0,5,10,Low Stock,2025-11-09
8614,STK008614,527,7,20230828,15,3,0,5,10,Low Stock,2023-09-12
8615,STK008615,527,8,20221228,13,8,0,5,10,Normal,2023-01-11
8616,STK008616,527,9,20261228,26,24,0,5,10,Overstock,2027-01-26
8617,STK008617,527,11,20220411,11,6,0,5,10,Low Stock,2022-04-25
8618,STK008618,527,12,20220523,12,2,0,5,10,Low Stock,2022-06-15
8619,STK008619,527,14,20251012,18,3,0,5,10,Low Stock,2025-10-30
8620,STK008620,527,17,20261110,11,4,0,5,10,Low Stock,2026-11-22
8621,STK008621,527,18,20231011,17,13,0,5,10,Normal,2023-11-04
8622,STK008622,527,19,20250629,4,3,0,5,10,Low Stock,2025-07-17
8623,STK008623,527,22,20240901,31,8,0,5,10,Normal,2024-09-28
8624,STK008624,527,23,20220527,5,0,0,5,10,Out of Stock,2022-06-14
8625,STK008625,527,25,20250220,12,8,0,5,10,Normal,2025-03-03
8626,STK008626,528,1,20230519,150,123,0,20,40,Overstock,2023-06-15
8627,STK008627,528,2,20260502,204,126,0,20,40,Overstock,2026-05-21
8628,STK008628,528,4,20260920,433,374,0,20,40,Overstock,2026-10-17
8629,STK008629,528,5,20260306,69,55,0,20,40,Normal,2026-03-17
8630,STK008630,528,6,20230815,243,53,0,20,40,Normal,2023-08-28
8631,STK008631,528,7,20250731,528,289,0,20,40,Overstock,2025-08-11
8632,STK008632,528,10,20240814,159,134,2,20,40,Overstock,2024-08-26
8633,STK008633,528,11,20260504,201,188,0,20,40,Overstock,2026-05-16
8634,STK008634,528,14,20250401,140,24,0,20,40,Normal,2025-04-27
8635,STK008635,528,16,20230808,237,155,0,20,40,Overstock,2023-09-06
8636,STK008636,528,17,20231002,27,11,0,20,40,Low Stock,2023-10-09
8637,STK008637,528,18,20230613,55,31,0,20,40,Normal,2023-07-05
8638,STK008638,528,19,20231113,80,77,0,20,40,Normal,2023-11-30
8639,STK008639,528,20,20251218,105,4,0,20,40,Low Stock,2025-12-27
8640,STK008640,528,21,20260331,145,105,0,20,40,Overstock,2026-04-30
8641,STK008641,528,22,20260105,144,104,0,20,40,Overstock,2026-01-28
8642,STK008642,528,23,20230601,20,11,0,20,40,Low Stock,2023-06-09
8643,STK008643,528,24,20260111,97,29,0,20,40,Normal,2026-02-04
8644,STK008644,529,1,20260321,508,132,0,120,250,Normal,2026-03-31
8645,STK008645,529,2,20260107,345,244,0,120,250,Normal,2026-01-19
8646,STK008646,529,4,20231114,306,206,0,120,250,Normal,2023-11-23
8647,STK008647,529,8,20260913,733,310,0,120,250,Normal,2026-10-06
8648,STK008648,529,9,20230720,570,95,0,120,250,Low Stock,2023-08-19
8649,STK008649,529,11,20240525,1083,444,0,120,250,Normal,2024-06-05
8650,STK008650,529,12,20240428,363,263,0,120,250,Normal,2024-05-16
8651,STK008651,529,13,20240429,468,231,0,120,250,Normal,2024-05-23
8652,STK008652,529,14,20261012,1135,585,0,120,250,Overstock,2026-10-26
8653,STK008653,529,16,20260422,221,195,0,120,250,Normal,2026-05-04
8654,STK008654,529,18,20251204,410,223,20,120,250,Normal,2025-12-16
8655,STK008655,529,19,20221105,327,163,0,120,250,Normal,2022-12-05
8656,STK008656,529,20,20230107,893,164,0,120,250,Normal,2023-01-15
8657,STK008657,529,21,20250201,204,102,10,120,250,Low Stock,2025-02-12
8658,STK008658,529,22,20220427,162,83,16,120,250,Low Stock,2022-05-12
8659,STK008659,529,23,20261207,213,147,0,120,250,Normal,2027-01-04
8660,STK008660,529,25,20240401,990,984,0,120,250,Overstock,2024-04-20
8661,STK008661,530,2,20231231,250,157,0,80,150,Normal,2024-01-14
8662,STK008662,530,3,20260424,853,100,0,80,150,Normal,2026-05-15
8663,STK008663,530,4,20261124,357,102,0,80,150,Normal,2026-12-18
8664,STK008664,530,5,20240601,414,145,0,80,150,Normal,2024-06-09
8665,STK008665,530,7,20270113,1235,502,0,80,150,Overstock,2027-01-31
8666,STK008666,530,8,20220211,153,150,0,80,150,Normal,2022-03-02
8667,STK008667,530,9,20240326,264,182,0,80,150,Normal,2024-04-18
8668,STK008668,530,10,20260328,401,97,0,80,150,Normal,2026-04-22
8669,STK008669,530,11,20250710,796,410,0,80,150,Overstock,2025-08-06
8670,STK008670,530,12,20270107,50,42,0,80,150,Low Stock,2027-01-19
8671,STK008671,530,14,20260910,105,5,0,80,150,Low Stock,2026-10-10
8672,STK008672,530,15,20221022,163,103,0,80,150,Normal,2022-11-18
8673,STK008673,530,16,20220422,125,24,0,80,150,Low Stock,2022-05-06
8674,STK008674,530,17,20260325,922,61,0,80,150,Low Stock,2026-04-04
8675,STK008675,530,19,20250202,618,492,0,80,150,Overstock,2025-02-23
8676,STK008676,530,20,20230215,208,59,0,80,150,Low Stock,2023-03-16
8677,STK008677,530,21,20270109,1394,1218,0,80,150,Overstock,2027-01-22
8678,STK008678,530,22,20250413,378,155,0,80,150,Normal,2025-05-05
8679,STK008679,530,24,20250331,727,324,5,80,150,Overstock,2025-04-29
8680,STK008680,531,1,20241128,405,139,0,30,50,Overstock,2024-12-10
8681,STK008681,531,3,20251024,66,53,0,30,50,Normal,2025-11-23
8682,STK008682,531,5,20220421,372,159,0,30,50,Overstock,2022-04-29
8683,STK008683,531,6,20250612,35,20,0,30,50,Low Stock,2025-07-10
8684,STK008684,531,7,20221227,132,68,0,30,50,Normal,2023-01-22
8685,STK008685,531,8,20220203,132,0,0,30,50,Out of Stock,2022-03-04
8686,STK008686,531,9,20260120,210,114,0,30,50,Overstock,2026-02-01
8687,STK008687,531,13,20250622,153,109,0,30,50,Overstock,2025-07-10
8688,STK008688,531,14,20241215,38,34,0,30,50,Normal,2025-01-01
8689,STK008689,531,15,20220810,57,53,0,30,50,Normal,2022-09-05
8690,STK008690,531,17,20221128,112,102,0,30,50,Overstock,2022-12-18
8691,STK008691,531,18,20230705,168,18,0,30,50,Low Stock,2023-07-26
8692,STK008692,531,20,20230329,40,31,0,30,50,Low Stock,2023-04-23
8693,STK008693,531,21,20221008,84,65,0,30,50,Normal,2022-10-30
8694,STK008694,531,22,20250405,126,117,0,30,50,Overstock,2025-04-15
8695,STK008695,531,23,20241126,131,89,0,30,50,Normal,2024-12-07
8696,STK008696,531,24,20230509,129,67,0,30,50,Normal,2023-05-22
8697,STK008697,532,1,20231104,344,250,0,20,40,Overstock,2023-11-11
8698,STK008698,532,2,20250721,330,321,4,20,40,Overstock,2025-07-31
8699,STK008699,532,5,20250812,389,332,0,20,40,Overstock,2025-08-26
8700,STK008700,532,6,20261005,167,95,0,20,40,Overstock,2026-11-03
8701,STK008701,532,9,20220327,28,15,0,20,40,Low Stock,2022-04-09
8702,STK008702,532,12,20230318,151,123,0,20,40,Overstock,2023-04-06
8703,STK008703,532,13,20260503,40,16,0,20,40,Low Stock,2026-05-13
8704,STK008704,532,14,20220808,143,24,0,20,40,Normal,2022-08-15
8705,STK008705,532,16,20260705,26,1,0,20,40,Low Stock,2026-07-15
8706,STK008706,532,18,20220721,156,16,0,20,40,Low Stock,2022-08-01
8707,STK008707,532,20,20260901,202,145,3,20,40,Overstock,2026-09-25
8708,STK008708,532,22,20260706,110,86,0,20,40,Overstock,2026-07-16
8709,STK008709,532,23,20220123,43,38,0,20,40,Normal,2022-02-15
8710,STK008710,533,1,20251213,239,27,0,10,20,Normal,2025-12-28
8711,STK008711,533,2,20260221,22,18,0,10,20,Normal,2026-03-10
8712,STK008712,533,3,20261025,61,18,0,10,20,Normal,2026-11-17
8713,STK008713,533,7,20260630,99,48,0,10,20,Overstock,2026-07-29
8714,STK008714,533,10,20220219,28,2,0,10,20,Low Stock,2022-03-05
8715,STK008715,533,11,20240709,106,32,0,10,20,Normal,2024-07-18
8716,STK008716,533,12,20250402,72,54,0,10,20,Overstock,2025-04-21
8717,STK008717,533,13,20230907,14,12,0,10,20,Normal,2023-09-17
8718,STK008718,533,14,20260912,241,97,2,10,20,Overstock,2026-09-28
8719,STK008719,533,17,20231028,48,25,0,10,20,Normal,2023-11-20
8720,STK008720,533,18,20230610,40,11,0,10,20,Normal,2023-07-06
8721,STK008721,533,19,20240202,14,3,0,10,20,Low Stock,2024-02-23
8722,STK008722,533,22,20230605,50,15,0,10,20,Normal,2023-06-17
8723,STK008723,534,1,20260318,166,51,0,20,40,Normal,2026-04-06
8724,STK008724,534,2,20260525,171,139,5,20,40,Overstock,2026-06-20
8725,STK008725,534,5,20251201,216,167,0,20,40,Overstock,2025-12-10
8726,STK008726,534,6,20220209,151,2,0,20,40,Low Stock,2022-02-24
8727,STK008727,534,8,20250409,170,91,0,20,40,Overstock,2025-04-27
8728,STK008728,534,10,20240328,77,48,0,20,40,Normal,2024-04-26
8729,STK008729,534,12,20260726,34,17,0,20,40,Low Stock,2026-08-17
8730,STK008730,534,13,20260516,22,11,0,20,40,Low Stock,2026-05-29
8731,STK008731,534,14,20221213,45,13,0,20,40,Low Stock,2022-12-31
8732,STK008732,534,15,20221016,163,62,0,20,40,Normal,2022-11-12
8733,STK008733,534,16,20221110,73,30,0,20,40,Normal,2022-11-23
8734,STK008734,534,18,20251029,225,27,0,20,40,Normal,2025-11-23
8735,STK008735,534,19,20250904,378,8,0,20,40,Low Stock,2025-09-12
8736,STK008736,534,21,20250207,359,318,0,20,40,Overstock,2025-02-15
8737,STK008737,534,23,20260927,200,157,0,20,40,Overstock,2026-10-19
8738,STK008738,534,24,20251225,204,135,0,20,40,Overstock,2026-01-01
8739,STK008739,535,1,20231121,18,6,2,3,8,Normal,2023-12-20
8740,STK008740,535,2,20260611,32,18,0,3,8,Overstock,2026-06-27
8741,STK008741,535,3,20230327,19,8,0,3,8,Normal,2023-04-19
8742,STK008742,535,4,20220420,6,3,0,3,8,Low Stock,2022-04-29
8743,STK008743,535,5,20260922,31,2,0,3,8,Low Stock,2026-10-02
8744,STK008744,535,6,20240629,15,11,0,3,8,Normal,2024-07-07
8745,STK008745,535,8,20240909,3,3,0,3,8,Low Stock,2024-10-02
8746,STK008746,535,10,20251217,5,2,0,3,8,Low Stock,2026-01-05
8747,STK008747,535,11,20240929,18,16,0,3,8,Overstock,2024-10-09
8748,STK008748,535,12,20250220,33,4,1,3,8,Normal,2025-03-20
8749,STK008749,535,13,20230525,14,13,0,3,8,Normal,2023-06-04
8750,STK008750,535,14,20250507,17,0,0,3,8,Out of Stock,2025-05-27
8751,STK008751,535,17,20250328,28,13,0,3,8,Normal,2025-04-08
8752,STK008752,535,18,20220509,3,1,0,3,8,Low Stock,2022-05-16
8753,STK008753,535,19,20260101,42,37,0,3,8,Overstock,2026-01-15
8754,STK008754,535,20,20270106,15,13,0,3,8,Normal,2027-01-18
8755,STK008755,535,21,20231228,5,5,0,3,8,Normal,2024-01-27
8756,STK008756,535,22,20240212,22,0,1,3,8,Out of Stock,2024-03-09
8757,STK008757,535,24,20230327,14,9,0,3,8,Normal,2023-04-08
8758,STK008758,535,25,20221124,8,4,0,3,8,Normal,2022-12-07
8759,STK008759,536,1,20221008,23,0,0,5,10,Out of Stock,2022-11-06
8760,STK008760,536,2,20240301,22,2,0,5,10,Low Stock,2024-03-16
8761,STK008761,536,4,20261021,11,0,0,5,10,Out of Stock,2026-11-16
8762,STK008762,536,6,20221229,28,13,0,5,10,Normal,2023-01-13
8763,STK008763,536,11,20240423,23,8,0,5,10,Normal,2024-05-20
8764,STK008764,536,13,20241127,15,10,0,5,10,Normal,2024-12-12
8765,STK008765,536,14,20250618,39,37,0,5,10,Overstock,2025-06-27
8766,STK008766,536,16,20250321,40,21,0,5,10,Overstock,2025-04-20
8767,STK008767,536,17,20261004,30,14,0,5,10,Normal,2026-10-20
8768,STK008768,536,19,20230616,15,8,0,5,10,Normal,2023-07-07
8769,STK008769,536,21,20240410,5,3,0,5,10,Low Stock,2024-05-09
8770,STK008770,536,22,20240717,36,24,1,5,10,Overstock,2024-07-24
8771,STK008771,536,25,20240204,12,7,0,5,10,Normal,2024-03-01
8772,STK008772,537,1,20240113,70,53,0,20,40,Normal,2024-02-11
8773,STK008773,537,2,20260618,172,13,0,20,40,Low Stock,2026-07-13
8774,STK008774,537,4,20260319,302,55,0,20,40,Normal,2026-04-12
8775,STK008775,537,6,20241113,144,22,0,20,40,Normal,2024-12-12
8776,STK008776,537,7,20230622,155,149,0,20,40,Overstock,2023-07-22
8777,STK008777,537,8,20230527,85,8,0,20,40,Low Stock,2023-06-19
8778,STK008778,537,10,20250228,61,4,0,20,40,Low Stock,2025-03-07
8779,STK008779,537,11,20260822,43,12,0,20,40,Low Stock,2026-09-07
8780,STK008780,537,13,20230411,96,23,0,20,40,Normal,2023-04-28
8781,STK008781,537,15,20240909,217,164,0,20,40,Overstock,2024-09-22
8782,STK008782,537,16,20230303,74,18,0,20,40,Low Stock,2023-03-27
8783,STK008783,537,18,20250427,268,232,0,20,40,Overstock,2025-05-26
8784,STK008784,537,20,20240215,135,118,0,20,40,Overstock,2024-03-05
8785,STK008785,537,21,20241003,70,57,0,20,40,Normal,2024-10-19
8786,STK008786,537,24,20260127,442,269,0,20,40,Overstock,2026-02-03
8787,STK008787,537,25,20240609,258,165,0,20,40,Overstock,2024-06-25
8788,STK008788,538,2,20230430,15,15,0,3,8,Normal,2023-05-09
8789,STK008789,538,3,20261107,10,7,0,3,8,Normal,2026-11-28
8790,STK008790,538,6,20261129,13,7,0,3,8,Normal,2026-12-18
8791,STK008791,538,7,20220912,5,4,0,3,8,Normal,2022-10-04
8792,STK008792,538,11,20261125,3,0,0,3,8,Out of Stock,2026-12-07
8793,STK008793,538,12,20250930,44,3,0,3,8,Low Stock,2025-10-11
8794,STK008794,538,13,20241224,14,4,0,3,8,Normal,2025-01-11
8795,STK008795,538,14,20240327,15,7,0,3,8,Normal,2024-04-20
8796,STK008796,538,15,20251222,74,24,0,3,8,Overstock,2026-01-01
8797,STK008797,538,17,20220811,7,0,0,3,8,Out of Stock,2022-08-23
8798,STK008798,538,20,20240516,18,0,0,3,8,Out of Stock,2024-06-08
8799,STK008799,538,22,20231022,12,1,0,3,8,Low Stock,2023-11-07
8800,STK008800,538,23,20260607,38,30,0,3,8,Overstock,2026-06-30
8801,STK008801,538,24,20240613,10,1,0,3,8,Low Stock,2024-07-04
8802,STK008802,538,25,20250706,6,0,1,3,8,Out of Stock,2025-08-03
8803,STK008803,539,2,20260904,42,41,0,3,8,Overstock,2026-09-27
8804,STK008804,539,4,20241107,16,10,0,3,8,Normal,2024-11-29
8805,STK008805,539,6,20241019,32,14,0,3,8,Normal,2024-10-31
8806,STK008806,539,7,20230408,18,18,0,3,8,Overstock,2023-05-08
8807,STK008807,539,8,20250615,2,2,0,3,8,Low Stock,2025-07-12
8808,STK008808,539,9,20260308,23,20,1,3,8,Overstock,2026-03-31
8809,STK008809,539,10,20221203,18,6,0,3,8,Normal,2022-12-29
8810,STK008810,539,11,20260719,19,12,0,3,8,Normal,2026-08-03
8811,STK008811,539,13,20230615,7,3,0,3,8,Low Stock,2023-06-24
8812,STK008812,539,15,20230524,16,13,0,3,8,Normal,2023-06-22
8813,STK008813,539,16,20230322,25,0,0,3,8,Out of Stock,2023-04-15
8814,STK008814,539,17,20251216,49,22,0,3,8,Overstock,2026-01-10
8815,STK008815,539,18,20260906,13,0,0,3,8,Out of Stock,2026-10-02
8816,STK008816,539,23,20250723,22,12,0,3,8,Normal,2025-08-10
8817,STK008817,539,24,20220312,18,9,0,3,8,Normal,2022-04-05
8818,STK008818,539,25,20241014,6,6,0,3,8,Normal,2024-10-31
8819,STK008819,540,1,20231201,26,22,0,30,50,Low Stock,2023-12-15
8820,STK008820,540,2,20260129,21,0,0,30,50,Out of Stock,2026-02-12
8821,STK008821,540,3,20251208,220,219,0,30,50,Overstock,2025-12-30
8822,STK008822,540,5,20250508,128,86,5,30,50,Normal,2025-05-22
8823,STK008823,540,6,20251029,88,87,0,30,50,Normal,2025-11-28
8824,STK008824,540,7,20250511,103,51,0,30,50,Normal,2025-05-31
8825,STK008825,540,8,20240302,239,195,0,30,50,Overstock,2024-03-18
8826,STK008826,540,11,20240229,46,10,0,30,50,Low Stock,2024-03-28
8827,STK008827,540,13,20230417,173,29,2,30,50,Low Stock,2023-04-29
8828,STK008828,540,15,20250429,117,81,0,30,50,Normal,2025-05-28
8829,STK008829,540,17,20230102,52,26,0,30,50,Low Stock,2023-02-01
8830,STK008830,540,18,20240502,73,67,0,30,50,Normal,2024-05-20
8831,STK008831,540,19,20260520,116,97,0,30,50,Normal,2026-06-12
8832,STK008832,540,20,20250119,185,49,0,30,50,Normal,2025-02-04
8833,STK008833,540,22,20231019,175,110,0,30,50,Overstock,2023-11-11
8834,STK008834,540,23,20240124,164,74,0,30,50,Normal,2024-02-08
8835,STK008835,540,25,20261117,232,132,0,30,50,Overstock,2026-12-02
8836,STK008836,541,3,20231126,54,2,0,60,100,Low Stock,2023-12-24
8837,STK008837,541,5,20261021,537,416,22,60,100,Overstock,2026-11-20
8838,STK008838,541,6,20250614,234,155,0,60,100,Normal,2025-06-28
8839,STK008839,541,7,20231223,149,112,0,60,100,Normal,2023-12-31
8840,STK008840,541,8,20250630,304,257,0,60,100,Overstock,2025-07-13
8841,STK008841,541,9,20230722,209,117,0,60,100,Normal,2023-07-30
8842,STK008842,541,11,20241007,198,170,0,60,100,Normal,2024-10-15
8843,STK008843,541,12,20250929,116,35,0,60,100,Low Stock,2025-10-28
8844,STK008844,541,13,20250423,312,151,0,60,100,Normal,2025-05-07
8845,STK008845,541,15,20261207,289,42,0,60,100,Low Stock,2026-12-23
8846,STK008846,541,16,20220503,196,81,0,60,100,Normal,2022-05-29
8847,STK008847,541,17,20241228,99,24,0,60,100,Low Stock,2025-01-05
